30533,Matthew Johnston,2005-08-24,44645444
37224,Michael Stewart,2002-01-31,28562196
57370,Douglas Phelps,2006-08-28,82784032
39833,Laura Jones,2000-09-02,93050596
84152,Megan Weeks,2001-12-31,63238617
17696,Spencer Cortez,2000-08-14,48627525
97792,Susan Ayala,2005-10-23,22947784
75792,Amanda Robinson,2001-11-29,86697007
45425,Janet Wilson,2006-07-27,78235051
94747,Brandy Williams,2000-04-30,27247466
71730,Charles Miranda,2004-02-02,67688768
73455,Antonio Hampton,2000-04-25,12556784
82612,Kari Davenport,2002-10-17,47808996
95871,Ralph Ramos,1999-09-08,78503111
61523,Bryan Cohen,2001-07-04,71451922
13787,Eric Allen,2004-04-06,71221336
53157,Shelby Schwartz,2004-11-11,16511604
55707,Jessica Pena,2000-10-05,78781842
39967,Derek Howe,1999-12-03,87660820
29252,Amanda Duncan,2001-02-22,15543703
49647,Leon Pacheco,2001-09-12,21101738
83462,Jeffrey Contreras,2004-05-16,61041441
69426,Savannah Franco,2005-10-28,82078754
25009,Kathleen Gonzalez,2006-07-11,94944622
65962,Erik Gonzales,2003-07-01,42246593
19023,Isaiah Shelton,2001-10-05,21794230
89122,Julie Navarro,2006-09-04,77155732
66812,Matthew Simmons,2004-08-02,91530647
55150,Timothy Anderson,2002-07-03,66729273
48688,William Patrick,2004-10-25,42299312
67758,Lisa Rios,2002-05-27,53024261
20625,Morgan Terry,1999-06-28,61025905
18883,Amy Cole,2003-05-21,10895784
60717,Robert Martin,2003-08-09,42279800
85847,Curtis Hernandez,2005-10-31,72962532
16562,Michael Jackson,2004-07-01,70351828
56508,Jessica Ramirez,2004-06-24,49239803
80333,Jacqueline Stevens,2000-03-29,76148306
95522,Anna Wong MD,2006-03-09,10023094
99229,Colleen Jackson,2000-09-13,66605030
56257,Robert Long,2004-06-13,72989924
75675,Timothy Jones,2000-05-01,95846277
38364,Rebecca Black,1999-11-28,79905385
40650,Christopher Sharp,2002-09-22,92873753
35164,Nicholas Woodard,2002-10-04,49034252
36571,Andrew Hall,2005-01-19,72864563
55246,Christopher Lopez,2000-09-22,25210342
86390,Ronald Montgomery,2000-04-27,12272478
77131,Cassidy Barrera,2003-07-06,59215793
12239,Allen Alvarez,2002-02-07,51545155
65597,Mr. Brett Rodriguez,2006-08-09,24305965
83310,Brandon Smith,1999-05-13,28731455
67089,Anthony Durham,2002-01-12,60367947
53282,James Kline,2003-09-11,29703597
49497,Matthew Conner,2004-05-16,83556770
68434,Brenda Rich,2002-04-03,24553475
26326,Stephen Santiago,2002-05-20,80471635
34401,Deborah Herrera,2005-03-24,44782283
97169,Janet Murray,2002-11-05,43619519
97090,Kevin Jackson,2003-04-25,67108318
80712,Aaron Washington,2003-12-09,10433242
52412,Scott Fox,2000-06-01,31772935
18195,Matthew Coffey,2000-03-22,14648763
44658,Elizabeth Johnson,2003-06-23,52345992
61403,Joseph Anderson,1998-11-13,32879601
37066,Phyllis Bright,1999-09-06,68065727
24702,Alexandria Lee,2004-03-03,90099747
44560,Taylor Young,2004-08-08,67070030
14835,Jamie Bryant,2003-06-14,72731630
31156,Stephanie Williams,1999-03-23,15494362
31848,Jacob Phillips,1999-07-30,58080424
70222,Dr. James Barron,2005-09-08,96221670
38485,Ashley Mcgee,2004-11-08,42601000
60038,Jason Williams,2005-05-08,60753247
27180,Christopher Williams,1998-11-06,19786501
23768,Kenneth Smith,1999-10-13,91977844
69014,Tracy Perez,2004-02-08,92790680
60964,Dennis Carney,2002-08-26,66399795
79332,Jerry Olson,2003-11-29,36346023
64216,Tyler Williams,2003-09-11,93622833
51462,Stacey Sherman,2001-04-02,46021714
24648,Ellen Nguyen,2003-06-09,69654010
76968,Shawn Young,2000-10-26,15711290
53675,Matthew James,1999-02-18,43476949
97909,Amanda Shepard,2006-09-17,55710493
28842,Laura Macias,2003-05-28,85340411
30390,Blake Thornton,2001-09-13,45465067
40381,Kyle Martinez,2001-01-28,95913611
91634,Brooke Watkins,1999-12-11,64146103
95594,Lisa Johnson,2004-05-01,79927956
27956,Jennifer Stewart,2002-04-01,22903441
27417,John Murray,2000-08-10,71513528
32337,Bruce Wilson,2004-04-07,26771531
47945,Ronald Lopez,2006-01-17,37617591
87556,Ashley Caldwell,2004-09-25,73816094
11552,Carla Zamora,2000-01-29,36024118
69740,Eric Chan,2003-03-12,68312876
53802,Lisa Fowler,2003-05-03,20507436
55872,Kevin Rivera,2005-08-01,13007582
33101,Jennifer Mcdaniel,1999-11-20,89801336
74334,Elizabeth Campos,2006-09-25,21396072
28696,Robert Ramirez,2004-07-15,94442280
76164,Stephen Foster,2001-02-24,92856466
96763,Henry Aguilar,2001-02-21,16284682
83092,Anna Gibson,2001-06-01,53995754
23378,Sean Robinson,2006-10-16,41912353
64948,Jane Johnson,1999-03-10,69249148
59447,Stacy Jimenez,1999-07-10,87340886
34190,Andrew Williams,2002-09-19,24203865
42794,Amanda Jones,2005-06-21,84568362
42273,Lisa Jones,1999-09-12,40501512
16723,Shelley Moore,2002-01-28,32329696
54790,Courtney Evans,2005-10-29,95741790
64362,James Bailey,2003-04-29,62800490
73223,Edward West,2003-07-28,70084797
14364,Teresa Schultz,2001-09-05,98664023
68978,James Porter,2004-11-16,90021646
96207,Christine Yu,2000-04-27,75512733
69572,Matthew Blackwell,2002-09-04,39379627
96523,Lisa Gonzalez,2001-08-04,47818115
63676,Joe Thomas,2003-10-25,82312695
28239,Eugene Rangel,2002-08-31,58195165
19600,Jackson Butler,2000-04-09,22650691
75840,Brandon White,2004-01-16,56359413
47674,Charles Reynolds,2005-07-14,21283127
20463,Leah Matthews,2000-03-29,45463688
92153,Bianca Diaz,2005-09-03,85949565
98809,Edward Caldwell,2003-11-28,51385262
70966,Jennifer Weber,2006-02-12,86951184
86505,Amy Hernandez,2000-11-19,82030422
65637,Linda Morris,2000-11-24,84980003
62436,Linda Russell,2004-06-04,97114219
66787,Jason Fletcher,2005-12-06,70143385
39106,Whitney Johnson,2005-05-21,25187750
33983,Brenda Douglas,1999-02-06,61497619
44485,Charlene Fischer,2006-03-09,86546097
18466,Shelby Williams,2002-03-06,13899649
42166,Taylor Sparks,2000-10-16,68471126
26083,Timothy Lamb,2001-09-29,81667923
66585,Paul Morales,2001-08-17,22662602
27282,Kaitlyn Ramirez,2003-09-20,63530575
50989,Cheryl Wiggins,2001-06-26,95033728
43218,Patrick White,2004-12-26,82602187
91888,Ronald Hansen,2001-12-10,63905875
60522,Travis Rodriguez,2006-01-06,82241145
76144,Suzanne Williamson,1999-03-12,80549955
97360,Daniel Brown,1999-11-21,27783715
24103,Scott Davis,2003-02-24,97499475
59292,Chelsea Price,2000-11-16,46029923
44378,Kimberly Michael,2001-08-06,26941402
86363,Daniel Nelson,1999-04-10,10012143
57408,Adam Martinez,2005-09-22,44713086
42692,Joyce Castillo,2004-01-19,59415893
40123,Natalie Church,2003-12-31,96666732
98367,Anna Martin,2001-05-07,15462764
75744,Eric Patterson,1999-01-26,16030471
76528,Mary Osborne,2002-03-31,32690863
71506,Dr. Gregory Summers DDS,1999-03-23,77844643
21721,Deborah Herrera,2006-08-22,93899461
84339,Frank Gonzalez,2003-07-06,23206571
83108,Donald Haynes,2004-11-08,92366494
49343,Katherine Cruz,1999-02-14,31921478
59622,Edgar Castro,2003-03-27,57266074
17589,Tonya Campbell,2000-08-17,11062942
80895,Jerry Sloan,2001-02-06,44794985
97330,Matthew Singh,2001-03-16,84261547
96170,Amanda Taylor,2000-08-31,78475751
83031,Steven Graham,2000-10-27,82188642
45651,James Black,2005-10-30,41514471
42433,Thomas Williams,2005-12-02,14516729
67148,Michael Burns,2005-08-06,10771347
90761,Michael Rogers,2000-02-14,30455169
94583,Jesse Price,2006-01-31,23403615
39848,James Richardson,2001-04-20,61531747
92106,Jill Lewis,2003-08-06,18484802
40403,Samantha Gonzalez,2001-05-04,56891869
93267,Rachel Anderson,2006-06-14,27716486
53179,Chelsea Hill,2006-10-17,38645756
91959,Jean Lopez,2006-02-12,80097145
59262,Theresa Smith,2002-08-19,47571809
60752,Joanna Mora,2006-09-25,16513260
66786,Christopher Hunter,1999-07-09,39659656
75227,Melissa Castillo,2006-05-26,91949919
75770,Christian Ford,2006-03-18,63146838
10997,Stacy Butler,1999-01-21,59627691
71063,Gary Gonzalez,2002-04-24,17284785
30241,Brett Perez,2000-08-02,80381285
63009,Ashley Schmidt,1999-07-08,34784529
82676,John Allen,2005-03-27,29156322
22804,Carla Brown,2002-07-12,66827452
59091,Robert Owens,2001-01-24,85188731
70656,Vincent Wilson,2000-10-28,26851843
47442,Philip Cobb,2005-08-27,86404721
32699,Chad Holland,2001-06-25,37760931
70609,James Gilbert,2003-12-28,73830161
70385,Joshua Taylor,2001-11-14,45397300
52364,Kaitlyn Ramsey,2003-12-05,67963298
31998,Kristen Anderson,1999-04-16,74461450
29727,Jessica Hardin,2006-02-14,57871082
84853,Alicia Jones,2002-12-17,20594672
34510,Misty Williams,1999-09-22,90587835
53874,Shannon Nguyen,2001-01-21,17275197
78383,Jacob Roberson,2000-10-07,87245598
69713,Karla Davis,2006-10-06,81173822
87544,Ashley Bryant,2004-04-14,51566714
76010,Diamond Jones,2006-03-01,61598037
21611,Michael Harris,2003-05-31,43862457
11132,Gina Pitts,2002-12-12,52669142
47587,Daniel Martinez,2000-09-12,30524887
86054,Richard Goodwin,2004-11-25,26864714
24262,David Mason,2003-04-25,95533522
95429,Garrett Garcia,2001-11-19,89640428
52963,Barbara Kim,2001-01-30,85862165
42156,Dawn Clark,2001-07-07,65180460
41493,Jennifer King,2004-06-09,59124459
67828,Brandy Jenkins,2005-10-06,90322820
37537,Angela Lawrence,2004-02-25,88196678
97031,Nancy Cooper,2001-12-26,88492061
72457,Catherine Evans,2000-04-09,28382244
26404,Cynthia Escobar,2005-11-05,17476596
56089,Pamela Hill,2004-11-18,76869130
12776,Michael Gonzalez,2006-05-18,72845404
83429,Darren Holmes,2004-05-16,18624591
39385,Sharon Lee,2000-12-12,68602562
55720,Melissa Davis,1999-12-13,30115939
19621,Cameron Dean,1999-11-20,65512130
20667,Ryan Mccall,2005-01-06,29450760
68600,Brett Wagner,2000-11-10,86813843
44549,Nicole Gonzalez,2003-12-10,24722227
15117,Vincent Hall,2003-09-08,78596487
62928,Megan Reeves,2004-12-19,44734769
48705,Tiffany West,2005-10-25,20224074
73258,Joseph Reeves,2003-09-11,57632241
61673,Jesse Mitchell,2005-08-31,99416457
87639,Justin Singleton,2000-08-09,60668667
97517,Lisa Novak,2002-10-07,62614225
65998,Katherine Stanley,2001-03-09,51547123
68021,Bryan Walker,2003-04-02,28996507
63348,Brian Franklin,2004-04-06,19203945
47958,Sharon Griffith,1999-10-31,75829747
87952,Jacob Michael,2006-09-09,70668731
59830,Brian Smith,2001-10-29,41621077
25278,Ashley Park,2000-10-04,37391517
52664,Daniel Patterson,1999-10-27,13473896
74209,Colleen Harrison,2005-03-03,97327590
12632,Angelica Fleming,2004-09-22,67662113
39259,Ryan Jimenez,2004-12-18,88477719
77206,Sandra Wilson,2001-10-28,93258089
77603,Eileen Carter,2006-07-07,22059891
67772,Justin Patel,2000-05-29,83289938
79175,Wesley Bean,2004-10-28,68636146
86081,Chad Buckley,2004-05-12,51172431
63127,Lauren Carey,1999-01-16,38696511
35805,Hector Guzman,2004-06-17,93704287
88040,Alex Green,2002-05-19,68743952
12944,Tiffany Cooper PhD,2002-05-10,37220675
25764,George Thomas,2002-05-31,91818575
18638,Steven Nunez,2006-02-25,54028566
68713,Lance Woods,2003-03-31,75477612
78090,Daniel Patterson,1999-04-29,41764651
57348,John Riley,2003-02-22,43337391
12500,Paul Montgomery,1999-07-04,54872392
97914,Elaine Mason PhD,2000-10-14,93014913
25594,Jesus Garner,2001-06-04,17025385
53250,Samantha Martin,1999-11-19,72331547
68429,Sheena Vega,2004-12-22,43703822
69224,Trevor Hunter,2003-11-01,42314691
50886,Jessica Gilbert,2000-08-05,66884444
17266,Ms. Mary York DVM,2002-10-18,40918294
22516,Jennifer Butler,2004-03-26,72850639
18993,Jessica Alvarez,2003-03-14,91100308
46152,Dr. Stephanie Roman,2001-02-02,69866712
11826,Jason Le DVM,2005-03-12,23957980
65987,Corey Mitchell,2004-12-23,45805272
51067,Patrick Poole,2000-12-31,77714682
82082,Jacob Leon,1999-10-22,91413627
37196,Michael Johns,2006-05-12,55745624
25941,George Bryant,1999-12-03,76146415
74118,Richard Phillips,2002-08-31,41354246
71813,Daniel Drake,2006-02-07,51883524
43583,Jenna Young,2001-11-04,39476639
50718,Philip Flores,2000-02-06,63644262
51574,Nicole Green,2002-01-05,15240480
93821,Andrea Blair,2006-04-18,66908928
77357,Evan Rocha,2002-11-07,56316405
64467,Tiffany Kemp,2004-12-30,10746680
78235,Amanda Fernandez,2000-09-21,23459974
12835,Kathryn Smith,2001-07-04,34265755
13168,Ashley Taylor,2004-01-19,31290201
98341,Tyler Bryant Jr.,2001-06-16,94558721
51519,Lisa Fletcher MD,2003-02-14,38307986
28602,Jenna Anderson,2000-09-21,13579095
78972,David Carrillo,1998-12-13,38224327
24536,Cameron Walls,2006-01-18,87134527
82727,Andrea Gates,1999-10-11,28541702
41671,Kimberly Taylor,2003-04-10,63489475
96137,Sandra Bailey,2003-01-27,85905740
37093,Samantha Martinez,2005-07-24,74023111
28457,Amanda Lewis,2004-01-24,54879889
29176,Michael Dorsey,2005-02-08,15612714
48386,Kevin Meyer,1999-09-06,65886970
98769,Kimberly Lopez,1999-08-07,41064642
51630,Sean Thornton,2006-09-07,85159269
86126,Shannon Byrd,2006-02-23,96960245
60894,Adam Miller,2000-06-09,17609861
24636,Shawn Cox,2002-12-20,99778475
16861,Desiree Kim,2006-01-28,91060761
46210,Katrina Frazier,2006-05-03,12286046
37807,Leroy Sparks,2002-11-04,93615884
82679,Deborah Phillips,2000-07-31,56887079
59763,Jessica Lewis,2000-07-31,68424809
70539,Richard Shah,2001-05-24,44188457
94368,Laura Robinson,2004-03-22,27475562
51730,Alex Alvarez,2006-07-01,15423442
27179,Kimberly Rivera,2006-06-14,25664975
63806,Jeffrey Ellis,2005-07-30,73958183
94589,Andrew Rose,2001-08-03,84321557
39728,Martin Gallegos,2000-01-20,59258821
26387,Vincent Williams,2000-12-26,86859055
81867,Jesse Sullivan,2000-01-07,49898196
95088,Carol Simmons,1999-07-30,50038769
99902,Mary Franklin,2004-07-25,62694467
11452,Barbara Miller,1998-12-25,62966369
37242,Taylor Wiggins,2004-04-10,20116515
79983,Paul Levy,2005-11-27,18300419
25226,Michelle Dorsey,2004-09-20,47709013
10714,Phyllis Conway,2006-02-05,86772708
61674,Joshua Nguyen,2004-06-22,55671626
60306,Meagan Briggs,2000-08-25,38420746
29972,Ashley Nguyen,2004-11-17,28780926
18147,Katrina Frey,2002-06-22,24460767
59584,Sean Lin,2002-04-03,34773833
42223,Mark Rogers,2003-05-07,77560307
71615,Suzanne Rodgers,2003-10-10,97274339
63800,Matthew Bryant,2006-04-26,62080213
66608,Joshua Kennedy,1998-10-30,59156208
38974,Christina Stewart,2000-06-03,22728195
14832,Leslie Sanders,1999-01-10,98550208
58232,Angela Bradshaw,2005-07-18,43336088
46084,Sharon Harmon,2001-06-12,43828186
35638,Ashley Murphy,2006-05-02,44046876
46727,Alyssa Smith,2000-04-12,61736082
51308,Mary Sanders,2005-07-31,63255101
23591,Mary Mendez,1999-11-08,60437078
28708,Richard Morales,2005-07-20,98369779
94186,Natasha Madden,2006-04-12,51506074
89507,Alexandria Martinez,2006-03-11,15717660
62777,David Owens,2005-06-23,34169691
27599,Gerald Zuniga,2000-02-02,76466428
66708,Joyce Forbes,2006-07-12,33159460
68837,Paul Bradshaw,2003-10-07,71768664
62272,Jessica Bowers,2003-07-22,51164219
82682,Matthew Russell,2002-07-21,23156451
81032,Albert Liu,1999-11-02,88691351
55841,Samantha Whitney,1998-12-04,89792385
65167,Joel Lawson,2003-09-03,19994370
28334,Angela Scott,2003-09-04,59229771
64712,Teresa Parker,2006-04-28,85849065
34164,Leroy English,2004-05-19,60280832
74624,Ronald Miller,2000-05-11,69450955
69890,Mitchell Lester,2000-05-18,78242207
20446,Brenda Williams,1999-09-22,63993478
37816,Martin Anderson,2001-08-24,58119515
71323,Leah Kramer,2001-06-26,48691433
57647,Jennifer Munoz,2002-07-27,13406379
35929,James Phillips,2006-02-26,25767412
72652,Nancy Williamson,2000-04-30,53590823
12645,David Miller,2004-05-18,26602610
47707,Alexandra Washington,2005-08-18,91470501
99167,Douglas Mcintyre,2001-11-16,13781940
45039,Kimberly Bentley,2005-05-03,25345897
41130,Lisa Hawkins,1999-05-13,57726890
48991,Steven Perry,2002-05-05,42911107
20347,James Salazar,1999-10-17,97383891
97175,Harold Foster,2004-10-17,88858142
40949,Christopher Murphy,1999-05-23,76294816
23716,Micheal Walter,2005-10-21,59492714
21097,Melanie Delgado,2002-12-08,58689554
98976,Keith Taylor,2004-10-06,73761712
22693,Mr. Scott Willis MD,1999-10-07,41853328
34203,Susan Vega,2000-05-03,93903742
80268,Nancy Johnson,2002-05-10,23565489
95288,Sharon Jones,1999-10-29,15252134
13966,Laura Ferrell,2004-02-20,28720889
98359,Kevin Goodwin,2003-09-26,29335383
90321,Leah Marshall,2001-12-14,77287255
87661,Kyle Pena,2005-11-15,63997971
62489,Andrew Reynolds,2002-04-27,60965303
36689,Sarah Howell,2005-02-02,20553820
33840,Kelly Dickson,2004-04-29,67882676
35724,Sandra Ramsey,2004-04-23,98167204
73161,Michelle Campos,2001-01-29,11409549
33314,Lisa Brown,2002-08-01,11883006
65556,Caitlin Singh,2000-12-27,19428546
93627,Carlos Cooper PhD,2004-11-24,68240260
25576,Beth Rivas,2006-07-20,14171274
80052,Darren Arnold,2001-04-27,30085111
70494,Eric Torres,2002-07-03,31438776
66557,Robert Wright,1999-08-03,87530788
22356,Jessica Moore,2000-04-14,17003917
44770,Michael Martinez,2005-06-22,83217190
24605,Kara Adkins,2005-09-21,48464496
88865,Megan Austin,2002-07-25,87673324
91314,Brian Arroyo,2006-06-20,27253162
90413,Teresa Cantrell,1999-09-02,87407271
32318,Bradley Mclean,2000-05-21,90686205
67341,Donna Delgado,2004-06-10,73645040
58278,Deborah Clarke,2001-09-02,44921380
32553,Adam Williams,2001-04-11,75752109
67918,Amanda Cummings,2004-12-12,48477694
78585,Denise Patterson,2004-06-28,70755325
86906,Deborah Hughes,1999-08-12,39774590
60267,William Ayala,2004-03-26,36448629
52106,Susan Mullen,2000-07-02,95876173
17081,Amanda Hill,2000-10-13,63897512
42674,Jennifer Wallace,2005-06-08,62852064
57437,Courtney Campbell,1999-11-01,70345574
67069,Kevin Barnes,2002-05-06,48493194
55845,Krista Lamb,2004-12-02,36566971
16508,Justin Brooks,2001-12-10,79510124
58002,Todd Owens,1999-02-18,71297138
45545,Jeremiah Jarvis,2006-07-01,21254647
47662,Michael Robles,1999-10-10,21946002
51354,Alan Lewis,2001-09-09,13452130
81409,Hailey Taylor,2000-02-22,51058441
11272,Jose Green,2001-12-01,17645228
37944,Jesus Frazier,2002-11-26,97351863
95813,Mary Wilcox,2003-12-01,86339600
98990,Julia Salazar,2000-05-11,71742836
36968,Charles Long,2000-07-10,84337137
75409,Chris Cortez,2006-01-30,56342131
50055,Alexis Rodriguez,2002-02-24,63107752
18423,Brendan Gray,2005-09-10,18009975
83601,Jacob Whitehead,2002-06-03,71555101
82538,Joseph Duffy PhD,2005-07-22,36110010
78794,Alexander Day,2004-04-12,24158662
60423,Paul Frey,2002-01-16,85362720
13260,Cristina Mclaughlin,2005-02-19,80492373
47084,Andrew Boone,1998-12-11,27705852
94840,Alexis Riley,2004-07-25,34225187
18180,Daniel Howard,2006-09-01,71538519
85526,Angela Baker,2002-01-19,50696982
46333,George Dodson,2003-10-11,92447450
97653,Kim Gonzalez,2002-09-16,59293751
89554,Michelle Hayes,2001-11-19,23834553
68420,Mr. Jacob Graham,1999-08-13,28385600
98904,Dylan Allen,2004-05-26,28044695
33094,Jeff Palmer,2005-10-18,97611182
67758,Vanessa Johnson,1999-11-20,88533491
22807,Glenda Adkins,2000-11-09,94206323
75476,Stacey Perkins,1998-11-15,10233354
37334,Kyle Hurley,1998-12-21,87911574
69486,Robert Smith,2002-04-12,33898430
44690,Karen Black,2005-04-20,45790863
23539,Jennifer Bowers,1999-12-10,36682339
41578,Samantha Miller,2001-02-06,48339606
71413,John Walker,2005-02-22,17635207
17538,Stephanie Hill,2006-09-16,86837125
31960,Tyler Jackson,2004-02-22,78940657
57685,Lisa Williams,2002-06-26,45134611
74627,Louis Watkins,2002-04-15,12408794
48564,Blake Lowe,2006-07-02,97999915
91348,Patrick Guerra,2002-05-17,17251338
77944,Joshua Brewer,2003-07-12,24528918
11939,Bradley Lamb,2004-07-16,44601037
16373,Brandon Davis,2005-12-12,56965496
92514,Nicholas Davis,2003-08-27,93437308
73447,Julie Cook,2003-10-25,30865894
56250,Robert Thompson,2000-09-24,74177470
17117,Elizabeth Marquez,2002-06-12,36549235
47933,Melissa Johnson,2002-11-27,60477525
44135,Lisa Anderson,1999-12-31,40668321
14392,Whitney Edwards,2006-09-04,73996048
18142,Cynthia Morgan,2004-11-09,54856030
93622,David Taylor,2001-05-25,96776986
65184,Ronald Wall,2003-05-26,87315171
69437,Matthew Wells,2006-02-27,37007570
78161,Richard Adams,2004-09-10,48266513
69644,April Brooks,2004-10-23,11919069
91958,Ryan Ford,1999-06-28,59126509
27605,Megan Tanner,1999-05-02,79500816
72738,John Miller,2003-03-09,59413668
43849,Crystal Fleming,2004-10-31,75027878
40641,Michael Ballard,2003-08-04,55079903
41811,Erika Harris,1999-10-11,24866224
72938,Cynthia Bennett,1999-01-22,92234472
30619,Wendy Waller,2003-10-04,90836087
42985,Jamie Holt,2003-09-13,83894662
84071,Stacey Evans,2002-03-04,44168115
92440,Kristin Hess,2004-09-04,11079558
82338,Christopher Rodriguez,2000-01-11,32522988
44603,Beverly Powell,1999-11-20,35745437
25391,Eric Taylor,2003-01-07,41707808
43862,John Roy,2002-12-15,37198828
72919,Matthew Jones,1998-10-25,35627857
71588,Lindsey Kline,2000-05-25,54266687
32661,Anna Arnold,2002-03-01,91082327
12706,Norman Doyle,1999-05-16,96667504
60878,Keith Price,2003-06-07,40519158
52122,Rhonda Levine,2003-11-21,52682305
60201,Dennis Flowers,1999-10-02,59033337
33568,Joseph Bryant,2004-05-29,72133768
72044,Dr. Brian Russell,1999-06-22,71430745
85986,Tara Johnson,2000-12-29,50878486
66366,Christina Burgess,2001-07-23,25837620
84297,Brenda Johnson,2002-01-01,78919521
51236,John Lee,2000-07-07,40880671
54301,John Ingram,2001-12-18,90959688
95694,Andrew Holland,1999-04-14,38107750
91085,Mark Vance,2001-06-12,42987120
50676,Linda Soto,2002-07-16,67983763
12021,Catherine Rogers,2004-09-12,22337292
83601,Melissa Smith,2002-05-17,18685618
37408,Ronnie Henderson,2005-01-08,81184632
75775,Stephanie Black,2003-11-27,71193728
88675,Debbie Rogers,2005-12-08,63317297
11663,Anthony Hester,2004-07-11,85638818
55237,Victor Duncan,2004-10-22,44363722
76901,Kenneth Hayes,2006-03-26,65366938
38116,Marcus Cline,2004-01-04,81744883
85705,Joshua Murphy,2003-06-10,83279998
85017,Christine Shelton,2000-09-01,57028440
80783,Anita Shah,2004-04-04,88959771
45081,John Copeland,2000-07-24,33873151
38355,Olivia Craig,2002-11-10,76140042
78533,Craig Harris,2000-11-23,81126523
27064,Jenna Brooks,2001-03-06,59104618
84033,Michele Rodriguez,2000-03-04,71158935
46182,Bradley Krueger,2003-11-21,13456550
23381,Derek Mitchell,2003-07-03,31674636
38788,Caroline Garcia,2000-01-06,39254288
59571,George Johnson,2005-05-01,56831370
19040,Aaron Scott,1999-10-20,69574667
71238,Jessica Miller,2001-10-25,91494738
68892,Nicholas Lane,2005-07-29,26245423
48727,Michael Galloway,1999-01-17,72269524
28497,Laura Smith,2005-01-06,63544178
52898,Douglas Price,2005-12-21,17423700
83279,Kyle Campbell,2005-08-24,35118451
64714,Travis Obrien,1999-11-05,72038474
75960,Jason Williams,2001-12-26,22551208
95758,Michael Martinez,2000-04-09,71653443
28498,Linda Rogers,2004-03-16,90158037
72975,Nicholas Rogers,2005-10-31,30618625
72775,Daniel Simmons,2003-11-25,43963598
27538,Gina Evans,2006-08-22,87297865
86654,Jessica Alvarez,2002-08-18,95271606
80594,Dr. Nicholas Mccullough MD,2003-06-25,33604098
14582,Lisa Webb,1999-04-10,81838226
66795,Kiara Hatfield,2001-01-18,71229592
86741,Lindsey Mccullough,2004-06-22,98854356
44084,Kevin Mcdaniel,2001-07-04,65883079
13969,Deborah Howard,2000-06-16,82434619
62672,Sharon Johnson,2001-05-23,64039287
24263,Veronica Curtis,2001-03-06,13380085
19549,John White,2001-10-29,57272732
94845,William Wilkinson,2001-06-27,75426436
63538,Daniel Miles,2006-05-26,57900051
47763,Darryl Davis,2004-07-03,56928849
86203,Lawrence Thompson,2001-11-10,24778828
91554,Sharon Cooke,2000-12-09,96933618
27551,Timothy Horn,2005-05-22,90854696
37059,Alexis Clark,2002-10-02,78464149
44143,Donald Norris Jr.,2005-07-19,18808083
48478,Mr. Tony Davis DDS,2004-04-09,24578158
99437,Timothy Thomas,2003-03-02,31094965
16516,Derek Butler,2001-09-08,19947521
78326,Christine Leonard,2002-08-05,54039575
93220,Michael Bird,1999-10-21,52629407
50167,Jillian Cunningham,1999-11-22,91810248
40756,Amanda Vasquez,1999-11-16,12263477
64646,Jennifer Jenkins,2004-11-23,33836664
13586,Angela Harmon,1999-09-07,54498724
33152,Jessica Frank,2000-07-18,45934182
77252,Linda Jenkins,2002-07-30,30060485
56004,Malik Daniels,1999-02-14,75483308
42747,James Le,2000-09-20,62995900
64838,David Lloyd,2000-08-23,71925497
81169,Jason Irwin,2001-07-26,47607783
41182,Karla Gross,2005-10-04,47432305
37645,Gary Garcia,2001-03-03,48956667
87320,Tammie King,2001-04-14,76955752
34444,Felicia Ruiz,2005-05-20,78132763
19896,Adam Rodriguez,2000-01-26,72311348
38075,Nicholas Singleton,2001-06-10,29587788
31309,Adam Knight,2000-12-22,69021752
65923,Jill Caldwell,1999-05-20,65613827
88517,Austin White,1999-08-26,23018147
95682,Michael Oconnor,2001-09-17,52639195
29956,Donna Johnson,2002-05-09,75366999
67402,Phillip Carson,2005-01-11,17349001
49435,Deanna Montgomery,2001-11-03,61440446
63349,Jackie Alvarez,2006-08-15,39507983
38020,Kelly Giles,2000-05-02,68451894
53506,Glenn Carter,2006-05-30,19973145
80937,Dawn Clark,2004-09-08,27609204
29419,Matthew Soto,2003-02-13,24593206
90401,Marcus Green,2002-06-06,47152575
90193,Ann Butler,1999-02-06,36856349
62367,Cynthia Reynolds,2003-02-15,48228952
38648,Melissa Porter,2001-09-06,89380621
23011,Matthew Elliott,2005-07-01,61532013
69031,Alexander Werner,2004-03-27,81671173
93200,Amanda Colon,2004-04-09,50016532
62442,Mary Graves,1999-01-13,94509567
68104,Noah Porter,2002-06-09,26228141
63930,Natalie Osborne,2000-12-18,66553782
86074,Christine Herrera,2002-12-07,54712731
39563,Tammy White,2005-03-20,80258346
51255,Katherine Vaughan,2004-02-12,42612352
43275,Michelle Johnson,1999-01-10,70972122
95427,Joseph Aguilar,2002-06-07,14621851
33210,Travis Calhoun,2004-12-05,54170440
67097,Stephanie Carter,2001-08-09,75997012
81545,Chad Wilkinson,2006-07-11,83076393
64718,James Jensen,2005-05-28,79985758
83338,Katelyn Simon,1998-11-05,70892043
88978,David Rodriguez,2006-08-10,23612454
83882,William Houston,1999-06-09,62464342
97603,Elizabeth Smith,2002-09-09,75294420
58838,Chris Edwards,2005-04-19,16614623
84467,Stacey Mann,2004-10-26,15911606
59721,Jenna Coleman,2006-02-18,27333117
